institution_id,publication_count
https://openalex.org/I1305001552,1
https://openalex.org/I188973947,1
https://openalex.org/I134695357,1
https://openalex.org/I202697423,1
https://openalex.org/I9073902,1
https://openalex.org/I4210134832,1
https://openalex.org/I4843557,1
https://openalex.org/I76202665,1
https://openalex.org/I59553526,1
https://openalex.org/I4210105455,1
https://openalex.org/I59130452,1
https://openalex.org/I1301390666,1
https://openalex.org/I4264650,1
https://openalex.org/I4210161040,1
https://openalex.org/I4210115393,1
https://openalex.org/I2802328216,1
https://openalex.org/I2801112126,1
https://openalex.org/I120611246,1
https://openalex.org/I69740276,1
https://openalex.org/I2800079252,1
https://openalex.org/I1325846038,1
https://openalex.org/I71030271,1
https://openalex.org/I861853513,1
https://openalex.org/I171892758,1
https://openalex.org/I87216513,1
https://openalex.org/I156406944,1
https://openalex.org/I94722563,1
https://openalex.org/I63135867,1
https://openalex.org/I102322142,1
https://openalex.org/I4210127387,1
https://openalex.org/I2800484787,1
https://openalex.org/I90344618,1
https://openalex.org/I27804330,1
https://openalex.org/I2799657458,1
https://openalex.org/I4210129944,1
https://openalex.org/I4210160326,1
https://openalex.org/I4210163111,1
https://openalex.org/I4210167107,1
https://openalex.org/I111236770,1
https://openalex.org/I4210085861,1
https://openalex.org/I4210152419,1
https://openalex.org/I4210138174,1
https://openalex.org/I1327191685,1
https://openalex.org/I84909340,1
https://openalex.org/I2802834092,1
https://openalex.org/I76442945,1
https://openalex.org/I2800738734,1
https://openalex.org/I4210097010,1
https://openalex.org/I4210157790,1
https://openalex.org/I4210137962,1
https://openalex.org/I177607063,1
https://openalex.org/I4210091196,1
https://openalex.org/I146824383,1
https://openalex.org/I4210158597,1
https://openalex.org/I4210133362,1
https://openalex.org/I103163165,1
https://openalex.org/I276256525,1
https://openalex.org/I143247161,1
https://openalex.org/I4388482725,1
https://openalex.org/I105094715,1
https://openalex.org/I201787326,1
https://openalex.org/I3006985408,1
https://openalex.org/I116067653,1
https://openalex.org/I12003341,1
https://openalex.org/I4210149401,1
https://openalex.org/I145847075,1
https://openalex.org/I4210116741,1
https://openalex.org/I4210149435,1
https://openalex.org/I3129407955,1
https://openalex.org/I79619799,1
https://openalex.org/I4210164117,1
https://openalex.org/I52179390,1
https://openalex.org/I4210145761,1
https://openalex.org/I4210157426,1
https://openalex.org/I4210107658,1
https://openalex.org/I162868743,1
https://openalex.org/I4210093566,1
https://openalex.org/I1333651918,1
https://openalex.org/I121934306,1
https://openalex.org/I138728355,1
https://openalex.org/I200870766,1
https://openalex.org/I2802423016,1
https://openalex.org/I16097986,1
https://openalex.org/I188538660,1
https://openalex.org/I4210086003,1
https://openalex.org/I4210092882,1
https://openalex.org/I115498069,1
https://openalex.org/I4210131238,1
https://openalex.org/I4210137870,1
https://openalex.org/I4210137306,1
https://openalex.org/I2801357902,1
https://openalex.org/I4210138040,1
https://openalex.org/I4210110607,1
https://openalex.org/I4210109312,1
https://openalex.org/I1293231726,1
https://openalex.org/I4210094922,1
https://openalex.org/I4210118821,1
https://openalex.org/I2801323708,1
https://openalex.org/I4210090567,1
https://openalex.org/I4210136484,1
https://openalex.org/I4210108560,1
https://openalex.org/I1314996769,1
https://openalex.org/I2801824472,1
https://openalex.org/I184558857,1
https://openalex.org/I108290504,1
https://openalex.org/I4210096149,1
https://openalex.org/I251738,1
https://openalex.org/I29563240,1
https://openalex.org/I152815399,1
https://openalex.org/I175691731,1
https://openalex.org/I177181097,1
https://openalex.org/I142740786,1
https://openalex.org/I886702836,1
https://openalex.org/I4210151893,1
https://openalex.org/I37048141,1
https://openalex.org/I4210167247,1
https://openalex.org/I4210149513,1
https://openalex.org/I1850255,1
https://openalex.org/I2801876189,1
https://openalex.org/I33618826,1
https://openalex.org/I153487414,1
https://openalex.org/I200323923,1
https://openalex.org/I4210114961,1
https://openalex.org/I4210143965,1
https://openalex.org/I4210162420,1
https://openalex.org/I57092466,1
https://openalex.org/I92039509,1
https://openalex.org/I1328782679,1
https://openalex.org/I63596082,1
https://openalex.org/I4210099820,1
https://openalex.org/I899646,1
https://openalex.org/I114150738,1
https://openalex.org/I1337315214,1
https://openalex.org/I4210132287,1
https://openalex.org/I146682468,1
https://openalex.org/I4210115096,1
https://openalex.org/I4210116615,1
https://openalex.org/I133743585,1
https://openalex.org/I4210142660,1
https://openalex.org/I190765188,1
https://openalex.org/I28221208,1
https://openalex.org/I4210089617,1
https://openalex.org/I17533244,1
https://openalex.org/I25254941,1
https://openalex.org/I4210091745,1
https://openalex.org/I228664971,1
https://openalex.org/I70348806,1
https://openalex.org/I157485424,1
https://openalex.org/I4387154098,1
https://openalex.org/I4210128546,1
https://openalex.org/I2800235667,1
https://openalex.org/I21491767,1
https://openalex.org/I4210144289,1
https://openalex.org/I22716965,1
https://openalex.org/I4210149499,1
https://openalex.org/I102471911,1
https://openalex.org/I162096671,1
https://openalex.org/I196375840,1
https://openalex.org/I4210104630,1
https://openalex.org/I4210101901,1
https://openalex.org/I70983195,1
https://openalex.org/I4210104942,1
https://openalex.org/I36243813,1
https://openalex.org/I4210140564,1
https://openalex.org/I4210087978,1
https://openalex.org/I71503853,1
https://openalex.org/I4387154967,1
https://openalex.org/I118019719,1
https://openalex.org/I4210126764,1
https://openalex.org/I4210089144,1
https://openalex.org/I4210109518,1
https://openalex.org/I1285204247,1
https://openalex.org/I122544976,1
https://openalex.org/I2801227569,1
https://openalex.org/I1310421338,1
https://openalex.org/I385303915,1
https://openalex.org/I4210113058,1
https://openalex.org/I184840846,1
https://openalex.org/I4210137328,1
https://openalex.org/I4210146690,1
https://openalex.org/I2802921333,1
https://openalex.org/I4210107866,1
https://openalex.org/I4210124644,1
https://openalex.org/I4210125843,1
https://openalex.org/I27765905,1
https://openalex.org/I2801112325,1
https://openalex.org/I72951846,1
https://openalex.org/I203951103,1
https://openalex.org/I4210091812,1
https://openalex.org/I4210147892,1
https://openalex.org/I4210128921,1
https://openalex.org/I4210127074,1
https://openalex.org/I3018557291,1
https://openalex.org/I4387152949,1
https://openalex.org/I4210166463,1
https://openalex.org/I4210088998,1
https://openalex.org/I2802939634,1
https://openalex.org/I4210131356,1
https://openalex.org/I4210137953,1
https://openalex.org/I4210132405,1
https://openalex.org/I4210089431,1
https://openalex.org/I4210113468,1
https://openalex.org/I4210133995,1
https://openalex.org/I4210097126,1
https://openalex.org/I4210140335,1
https://openalex.org/I98298690,1
https://openalex.org/I4210091198,1
https://openalex.org/I157773358,1
https://openalex.org/I4210126648,1
https://openalex.org/I290859477,1
https://openalex.org/I20632288,1
https://openalex.org/I34809795,1
https://openalex.org/I4210092774,1
https://openalex.org/I77541275,1
https://openalex.org/I148520331,1
https://openalex.org/I87482320,1
https://openalex.org/I899713450,1
https://openalex.org/I48890080,1
https://openalex.org/I179863766,1
https://openalex.org/I29045822,1
https://openalex.org/I229991691,1
https://openalex.org/I4210086881,1
https://openalex.org/I2802630050,1
https://openalex.org/I4210141964,1
https://openalex.org/I200166805,1
https://openalex.org/I4210133069,1
https://openalex.org/I4394709130,1
https://openalex.org/I267325792,1
https://openalex.org/I4210111810,1
https://openalex.org/I2800404181,1
https://openalex.org/I926076166,1
https://openalex.org/I1314135232,1
https://openalex.org/I12315562,1
https://openalex.org/I71495548,1
https://openalex.org/I4210124532,1
https://openalex.org/I4210093919,1
https://openalex.org/I2800394112,1
https://openalex.org/I4210155985,1
https://openalex.org/I180680657,1
https://openalex.org/I9341345,1
https://openalex.org/I4210100389,1
https://openalex.org/I32003884,1
https://openalex.org/I2799390153,1
https://openalex.org/I126158947,1
https://openalex.org/I4210163125,1
https://openalex.org/I4210136366,1
https://openalex.org/I1281400175,1
https://openalex.org/I186335123,1
https://openalex.org/I54713919,1
https://openalex.org/I62916508,1
https://openalex.org/I4210127591,1
https://openalex.org/I4210136334,1
https://openalex.org/I4210137002,1
https://openalex.org/I126744593,1
https://openalex.org/I3018718406,1
https://openalex.org/I304662888,1
https://openalex.org/I92156820,1
https://openalex.org/I4210153238,1
https://openalex.org/I4210106115,1
https://openalex.org/I4210159766,1
https://openalex.org/I158929114,1
https://openalex.org/I1306134198,1
https://openalex.org/I2801533059,1
https://openalex.org/I2799980853,1
https://openalex.org/I3018483916,1
https://openalex.org/I4210086327,1
https://openalex.org/I4210120975,1
https://openalex.org/I100532134,1
https://openalex.org/I4210089761,1
https://openalex.org/I4210113075,1
https://openalex.org/I160302567,1
https://openalex.org/I4210121186,1
https://openalex.org/I4921948,1
https://openalex.org/I11935315,1
https://openalex.org/I168893459,1
https://openalex.org/I102064193,1
https://openalex.org/I4210159287,1
https://openalex.org/I128420443,1
https://openalex.org/I170347488,1
https://openalex.org/I257903683,1
https://openalex.org/I78978612,1
https://openalex.org/I14894300,1
https://openalex.org/I189590672,1
https://openalex.org/I167360494,1
https://openalex.org/I1284762954,1
https://openalex.org/I78757542,1
https://openalex.org/I4210124766,1
https://openalex.org/I143302722,1
https://openalex.org/I142253595,1
https://openalex.org/I24185976,1
https://openalex.org/I158949172,1
https://openalex.org/I22465464,1
https://openalex.org/I4210114611,1
https://openalex.org/I4210121373,1
https://openalex.org/I4210130800,1
https://openalex.org/I133984924,1
https://openalex.org/I2802789608,1
https://openalex.org/I4210091470,1
https://openalex.org/I177909021,1
https://openalex.org/I106118109,1
https://openalex.org/I4210115482,1
https://openalex.org/I102335020,1
https://openalex.org/I182712176,1
https://openalex.org/I162720556,1
https://openalex.org/I10660446,1
https://openalex.org/I199028557,1
https://openalex.org/I110200422,1
https://openalex.org/I207014233,1
https://openalex.org/I88814501,1
https://openalex.org/I24881138,1
https://openalex.org/I4210165351,1
https://openalex.org/I6178835,1
https://openalex.org/I4210143668,1
https://openalex.org/I4210102261,1
https://openalex.org/I149851306,1
https://openalex.org/I20230540,1
https://openalex.org/I4210099858,1
https://openalex.org/I90183372,1
https://openalex.org/I177136067,1
https://openalex.org/I62396329,1
https://openalex.org/I7885462,1
https://openalex.org/I4210129794,1
https://openalex.org/I63341726,1
https://openalex.org/I173911158,1
https://openalex.org/I197274945,1
https://openalex.org/I4210111625,1
https://openalex.org/I4210150365,1
https://openalex.org/I4210157823,1
https://openalex.org/I4210112713,1
https://openalex.org/I4210097415,1
https://openalex.org/I235110982,1
https://openalex.org/I142608572,1
https://openalex.org/I126218986,1
https://openalex.org/I4210096275,1
https://openalex.org/I4210096007,1
https://openalex.org/I1308923049,1
https://openalex.org/I115752224,1
https://openalex.org/I904495901,1
https://openalex.org/I138873065,1
https://openalex.org/I2801780550,1
https://openalex.org/I4210141674,1
https://openalex.org/I2802782613,1
https://openalex.org/I4210106285,1
https://openalex.org/I2801107848,1
https://openalex.org/I4210087110,1
https://openalex.org/I2799810450,1
https://openalex.org/I4210119117,1
https://openalex.org/I4210145268,1
https://openalex.org/I1340179700,1
https://openalex.org/I2800562746,1
https://openalex.org/I52010207,1
https://openalex.org/I4210157154,1
https://openalex.org/I4210163483,1
https://openalex.org/I2800536013,1
https://openalex.org/I2802882910,1
https://openalex.org/I896053408,1
https://openalex.org/I60324483,1
https://openalex.org/I4210161906,1
https://openalex.org/I2613432,1
https://openalex.org/I4210155990,1
https://openalex.org/I894293524,1
https://openalex.org/I46080048,1
https://openalex.org/I185790649,1
https://openalex.org/I41173762,1
https://openalex.org/I4210093194,1
https://openalex.org/I37823250,1
https://openalex.org/I1330342723,1
https://openalex.org/I45487847,1
https://openalex.org/I98301867,1
https://openalex.org/I2799649065,1
https://openalex.org/I126601174,1
https://openalex.org/I4210116730,1
https://openalex.org/I4210139035,1
https://openalex.org/I132735039,1
https://openalex.org/I155313962,1
https://openalex.org/I13850615,1
https://openalex.org/I35046152,1
https://openalex.org/I140172145,1
https://openalex.org/I3124161356,1
https://openalex.org/I122558511,1
https://openalex.org/I204483917,1
https://openalex.org/I40413290,1
https://openalex.org/I4210092214,1
https://openalex.org/I298625061,1
https://openalex.org/I4654613,1
https://openalex.org/I1321642675,1
https://openalex.org/I4210161302,1
https://openalex.org/I4210104885,1
https://openalex.org/I2799614521,1
https://openalex.org/I128559575,1
https://openalex.org/I1295499534,1
https://openalex.org/I864159182,1
https://openalex.org/I3129956861,1
https://openalex.org/I25112270,1
https://openalex.org/I4210151123,1
https://openalex.org/I4210105365,1
https://openalex.org/I4210093434,1
https://openalex.org/I145845281,1
https://openalex.org/I4210092123,1
https://openalex.org/I1293066303,1
https://openalex.org/I902798049,1
https://openalex.org/I94357780,1
https://openalex.org/I151205615,1
https://openalex.org/I4210134982,1
https://openalex.org/I34002243,1
https://openalex.org/I1332092204,1
https://openalex.org/I2802093357,1
https://openalex.org/I177233841,1
https://openalex.org/I127727965,1
https://openalex.org/I4210139814,1
https://openalex.org/I2802208705,1
https://openalex.org/I4210119988,1
https://openalex.org/I4387154206,1
https://openalex.org/I4210159854,1
https://openalex.org/I55240360,1
https://openalex.org/I1321296531,1
https://openalex.org/I126193024,1
https://openalex.org/I1313323035,1
https://openalex.org/I4210116188,1
https://openalex.org/I110116418,1
https://openalex.org/I25822123,1
https://openalex.org/I134560555,1
https://openalex.org/I4210109390,1
https://openalex.org/I3130939756,1
https://openalex.org/I160368002,1
https://openalex.org/I84524832,1
https://openalex.org/I5518804,1
https://openalex.org/I36443711,1
https://openalex.org/I4210147381,1
https://openalex.org/I27897274,1
https://openalex.org/I4210131323,1
https://openalex.org/I4390039325,1
https://openalex.org/I4210154732,1
https://openalex.org/I4210130836,1
https://openalex.org/I134446601,1
https://openalex.org/I39063666,1
https://openalex.org/I4210130200,1
https://openalex.org/I2800403580,1
https://openalex.org/I71920554,1
https://openalex.org/I36788626,1
https://openalex.org/I3148997608,1
https://openalex.org/I4210166639,1
https://openalex.org/I4210128585,1
https://openalex.org/I64189192,1
https://openalex.org/I4210109586,1
https://openalex.org/I4210143738,1
https://openalex.org/I2801014300,1
https://openalex.org/I203088144,1
https://openalex.org/I4210089564,1
https://openalex.org/I4210148309,1
https://openalex.org/I112576028,1
https://openalex.org/I4210112164,1
https://openalex.org/I4210126829,1
https://openalex.org/I2799787213,1
https://openalex.org/I13955877,1
https://openalex.org/I37696226,1
https://openalex.org/I1294182474,1
https://openalex.org/I4210145812,1
https://openalex.org/I114794399,1
https://openalex.org/I4388482718,1
https://openalex.org/I166455938,1
https://openalex.org/I4210166348,1
https://openalex.org/I166722992,1
https://openalex.org/I4210137727,1
https://openalex.org/I58048189,1
https://openalex.org/I4210106686,1
https://openalex.org/I68554272,1
https://openalex.org/I39705031,1
https://openalex.org/I3132208328,1
https://openalex.org/I83399316,1
https://openalex.org/I90340485,1
https://openalex.org/I114176345,1
https://openalex.org/I91138267,1
https://openalex.org/I90767664,1
https://openalex.org/I4210147764,1
https://openalex.org/I1282516798,1
https://openalex.org/I4210128526,1
https://openalex.org/I2803034837,1
https://openalex.org/I1318116459,1
https://openalex.org/I153297377,1
https://openalex.org/I2800114814,1
https://openalex.org/I4210134769,1
https://openalex.org/I4210090317,1
https://openalex.org/I20388574,1
https://openalex.org/I4210126298,1
https://openalex.org/I99682543,1
https://openalex.org/I99729588,1
https://openalex.org/I4210135086,1
https://openalex.org/I204250578,1
https://openalex.org/I4210103611,1
https://openalex.org/I4210127938,1
https://openalex.org/I4210087725,1
https://openalex.org/I4210100810,1
https://openalex.org/I4210122908,1
https://openalex.org/I4210159536,1
https://openalex.org/I159247623,1
https://openalex.org/I190632392,1
https://openalex.org/I4210086961,1
https://openalex.org/I20581793,1
https://openalex.org/I110002522,1
https://openalex.org/I94800806,1
https://openalex.org/I117963711,1
https://openalex.org/I2699952,1
https://openalex.org/I114277686,1
https://openalex.org/I66752286,1
https://openalex.org/I1314707548,1
https://openalex.org/I11892038,1
https://openalex.org/I84641585,1
https://openalex.org/I63601056,1
https://openalex.org/I43480833,1
https://openalex.org/I191420491,1
https://openalex.org/I107257983,1
https://openalex.org/I26437253,1
https://openalex.org/I47818738,1
https://openalex.org/I306340464,1
https://openalex.org/I141943178,1
https://openalex.org/I55060895,1
https://openalex.org/I82904351,1
https://openalex.org/I54459138,1
https://openalex.org/I90745801,1
https://openalex.org/I4432739,1
https://openalex.org/I118567650,1
https://openalex.org/I2802166871,1
https://openalex.org/I205133468,1
https://openalex.org/I66943878,1
https://openalex.org/I45711476,1
https://openalex.org/I20121455,1
https://openalex.org/I138164181,1
https://openalex.org/I102134673,1
https://openalex.org/I195573530,1
https://openalex.org/I4210090178,1
https://openalex.org/I4210117936,1
https://openalex.org/I166825849,1
https://openalex.org/I4210107548,1
https://openalex.org/I4210166566,1
https://openalex.org/I4210121124,1
https://openalex.org/I82880672,1
https://openalex.org/I4210158946,1
https://openalex.org/I4210089010,1
https://openalex.org/I4210153843,1
https://openalex.org/I928991512,1
https://openalex.org/I16528096,1
https://openalex.org/I80281795,1
https://openalex.org/I28174512,1
https://openalex.org/I4210089980,1
https://openalex.org/I4210125667,1
https://openalex.org/I18167132,1
https://openalex.org/I4210162403,1
https://openalex.org/I1290900354,1
https://openalex.org/I4210118777,1
https://openalex.org/I76569877,1
https://openalex.org/I4210116770,1
https://openalex.org/I2800752714,1
https://openalex.org/I4210151801,1
https://openalex.org/I2800808753,1
https://openalex.org/I4210124352,1
https://openalex.org/I1325899441,1
https://openalex.org/I4210105192,1
https://openalex.org/I118347220,1
https://openalex.org/I1292669757,1
https://openalex.org/I164185940,1
https://openalex.org/I1344073410,1
https://openalex.org/I171210897,1
https://openalex.org/I9360294,1
https://openalex.org/I71052956,1
https://openalex.org/I94256465,1
https://openalex.org/I162051807,1
https://openalex.org/I4210126183,1
https://openalex.org/I19880235,1
https://openalex.org/I165682329,1
https://openalex.org/I4210163968,1
https://openalex.org/I28109999,1
https://openalex.org/I4210154014,1
https://openalex.org/I75256744,1
https://openalex.org/I181647926,1
https://openalex.org/I199143407,1
https://openalex.org/I4210122504,1
https://openalex.org/I1301553790,1
https://openalex.org/I4210138501,1
https://openalex.org/I121797337,1
https://openalex.org/I3045169105,1
https://openalex.org/I17647740,1
https://openalex.org/I4210107786,1
https://openalex.org/I123431417,1
https://openalex.org/I4210142396,1
https://openalex.org/I4210137448,1
https://openalex.org/I171256487,1
https://openalex.org/I4210113371,1
https://openalex.org/I134820265,1
https://openalex.org/I2799300731,1
https://openalex.org/I227486990,1
https://openalex.org/I122140584,1
https://openalex.org/I196679689,1
https://openalex.org/I4210087407,1
https://openalex.org/I31944674,1
https://openalex.org/I4210102541,1
https://openalex.org/I4210151987,1
https://openalex.org/I146416000,1
https://openalex.org/I100288624,1
https://openalex.org/I158688498,1
https://openalex.org/I63664421,1
https://openalex.org/I82767444,1
https://openalex.org/I31766871,1
https://openalex.org/I2799553609,1
https://openalex.org/I150209017,1
https://openalex.org/I4210117844,1
https://openalex.org/I889458895,1
https://openalex.org/I33213144,1
https://openalex.org/I196817621,1
https://openalex.org/I913481162,1
https://openalex.org/I114131015,1
https://openalex.org/I4401726783,1
https://openalex.org/I200859690,1
https://openalex.org/I92715842,1
https://openalex.org/I4210162166,1
https://openalex.org/I4210103017,1
https://openalex.org/I194839184,1
https://openalex.org/I1336862989,1
https://openalex.org/I2800984189,1
https://openalex.org/I4210091499,1
https://openalex.org/I118185606,1
https://openalex.org/I2802140467,1
https://openalex.org/I4210138523,1
https://openalex.org/I113358080,1
https://openalex.org/I153975220,1
https://openalex.org/I4210087217,1
https://openalex.org/I157669161,1
https://openalex.org/I2801572250,1
https://openalex.org/I4210150756,1
https://openalex.org/I4210154795,1
https://openalex.org/I4210115082,1
https://openalex.org/I4210126338,1
https://openalex.org/I28710699,1
https://openalex.org/I152269853,1
https://openalex.org/I23171815,1
https://openalex.org/I4210142748,1
https://openalex.org/I125839683,1
https://openalex.org/I9927081,1
https://openalex.org/I881766915,1
https://openalex.org/I59725666,1
https://openalex.org/I4210145783,1
https://openalex.org/I4210133257,1
https://openalex.org/I155043079,1
https://openalex.org/I145286018,1
https://openalex.org/I4210134189,1
https://openalex.org/I146620803,1
https://openalex.org/I47099075,1
https://openalex.org/I129902397,1
https://openalex.org/I13268429,1
https://openalex.org/I4210135619,1
https://openalex.org/I4210087873,1
https://openalex.org/I1320354487,1
https://openalex.org/I4391767661,1
https://openalex.org/I82571370,1
https://openalex.org/I205490536,1
https://openalex.org/I106826634,1
https://openalex.org/I166401450,1
https://openalex.org/I4210092744,1
https://openalex.org/I4210124598,1
https://openalex.org/I151746483,1
https://openalex.org/I4210137965,1
https://openalex.org/I17653759,1
https://openalex.org/I110594554,1
https://openalex.org/I14716724,1
https://openalex.org/I4210114288,1
https://openalex.org/I92869138,1
https://openalex.org/I70900168,1
https://openalex.org/I55732556,1
https://openalex.org/I15477984,1
https://openalex.org/I205349734,1
https://openalex.org/I92446798,1
https://openalex.org/I1298723799,1
https://openalex.org/I94624287,1
https://openalex.org/I127019355,1
https://openalex.org/I1289461252,1
https://openalex.org/I4210160793,1
https://openalex.org/I1313416372,1
https://openalex.org/I4210160530,1
https://openalex.org/I73822459,1
https://openalex.org/I1286502909,1
https://openalex.org/I110079840,1
https://openalex.org/I130785548,1
https://openalex.org/I181996519,1
https://openalex.org/I899635006,1
https://openalex.org/I80849659,1
https://openalex.org/I95674353,1
https://openalex.org/I4210151079,1
https://openalex.org/I158867519,1
https://openalex.org/I4210104382,1
https://openalex.org/I45509622,1
https://openalex.org/I4210105200,1
https://openalex.org/I4210144812,1
https://openalex.org/I4210089305,1
https://openalex.org/I4210090100,1
https://openalex.org/I296362101,1
https://openalex.org/I112524849,1
https://openalex.org/I1316368362,1
https://openalex.org/I136446963,1
https://openalex.org/I1313606977,1
https://openalex.org/I221450849,1
https://openalex.org/I2803094215,1
https://openalex.org/I84392919,1
https://openalex.org/I29894533,1
https://openalex.org/I1293456974,1
https://openalex.org/I1326324860,1
https://openalex.org/I4210091279,1
https://openalex.org/I4210141428,1
https://openalex.org/I4210099549,1
https://openalex.org/I1328215151,1
https://openalex.org/I2801680271,1
https://openalex.org/I4210087898,1
https://openalex.org/I4210142216,1
https://openalex.org/I4210142366,1
https://openalex.org/I1648549,1
https://openalex.org/I1316901054,1
https://openalex.org/I4210108561,1
https://openalex.org/I172787465,1
https://openalex.org/I4210161504,1
https://openalex.org/I134635517,1
https://openalex.org/I4210098357,1
https://openalex.org/I150729083,1
https://openalex.org/I1327551190,1
https://openalex.org/I4387155279,1
https://openalex.org/I165831266,1
https://openalex.org/I1301411061,1
https://openalex.org/I117965899,1
https://openalex.org/I4210093196,1
https://openalex.org/I992397,1
https://openalex.org/I89652312,1
https://openalex.org/I46305995,1
https://openalex.org/I38877650,1
https://openalex.org/I184834183,1
https://openalex.org/I4210145537,1
https://openalex.org/I130442723,1
https://openalex.org/I273727760,1
https://openalex.org/I4210142847,1
https://openalex.org/I4210128956,1
https://openalex.org/I2799638773,1
https://openalex.org/I2800857658,1
https://openalex.org/I49278261,1
https://openalex.org/I66514158,1
https://openalex.org/I4210101991,1
https://openalex.org/I4210117779,1
https://openalex.org/I2802654988,1
https://openalex.org/I4210138488,1
https://openalex.org/I2803053305,1
https://openalex.org/I4210109011,1
https://openalex.org/I3019035496,1
https://openalex.org/I4210162011,1
https://openalex.org/I4210146488,1
https://openalex.org/I4210140720,1
https://openalex.org/I86987016,1
https://openalex.org/I4210142231,1
https://openalex.org/I4210125216,1
https://openalex.org/I4210102358,1
https://openalex.org/I4210114766,1
https://openalex.org/I3018001382,1
https://openalex.org/I4528857,1
https://openalex.org/I91699865,1
https://openalex.org/I301324184,1
https://openalex.org/I2799345741,1
https://openalex.org/I24542750,1
https://openalex.org/I67311998,1
https://openalex.org/I39854758,1
https://openalex.org/I132976966,1
https://openalex.org/I4210137844,1
https://openalex.org/I4210108783,1
https://openalex.org/I8692664,1
https://openalex.org/I29801172,1
https://openalex.org/I172917736,1
https://openalex.org/I2800084297,1
https://openalex.org/I197347611,1
https://openalex.org/I4210152800,1
https://openalex.org/I4210131537,1
https://openalex.org/I141103825,1
https://openalex.org/I4400600936,1
https://openalex.org/I44202434,1
https://openalex.org/I4210157027,1
https://openalex.org/I60587646,1
https://openalex.org/I51317819,1
https://openalex.org/I2800672702,1
https://openalex.org/I885602679,1
https://openalex.org/I4388891817,1
https://openalex.org/I79839403,1
https://openalex.org/I53831458,1
https://openalex.org/I215927,1
https://openalex.org/I4210090457,1
https://openalex.org/I4401200352,1
https://openalex.org/I4210165799,1
https://openalex.org/I12150220,1
https://openalex.org/I4210128557,1
https://openalex.org/I4210142005,1
https://openalex.org/I203899302,1
https://openalex.org/I1327163397,1
